﻿spotifyURI,trackName,artistName,albumName,discNumber,trackNumber,trackDuration,addedBy,addedAt
"spotify:track:2AKLIPoT7u3eppS1farAw1","Ship In a Bottle","Go-Jo","Ship In a Bottle","1","1","175998","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:2Pph0CUJ8uksCBzV6iyuQF","Lost","Blake Rose","Lost","1","1","234623","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4qIK8dPBwW5buRpoCohT9p","Sounds Good To Me","Hanne Mjøen","Sounds Good To Me","1","1","194666","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:3PMsgFdVtCeTgjzE8X9TTs","better off - filous remix","Jeremy Zucker, Chelsea Cutler, filous","better off (filous Remix)","1","1","176346","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4MbIfF518aFjw3vrOTJA88","Where Did We Go Wrong (feat. Cali & PaperShapes)","Wallaby, Cali, PaperShapes","Where Did We Go Wrong (feat. Cali & PaperShapes)","1","1","178800","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:3D2YipKkGvQM9n0cIWDXrt","Edge of My Seat","LUME","Edge of My Seat","1","1","220000","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:0cSudkwUpqc4maU7qzyF8U","Thank Me Later","Anna Of The North","Thank Me Later","1","1","203893","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4E5IBDRu8kJbzUv1qaZM1t","Forget to Forget","SHY Martin","Forget to Forget","1","1","155351","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:1Ibe8xf4PuXZcji4ueANYn","Something Better","Minke","Something Better","1","1","213962","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:2fc1Yku2dQqqNr9wCVupV0","Human Error","Oh Land","Human Error","1","1","244400","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4GLfpBALr6qDqf5y1jrG2Y","Heart of Stone","Rasmus Walter","Heart of Stone","1","1","199000","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:0P7hldeLJsslU345SbZi5R","Soldier","James TW","Soldier","1","1","224720","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:6pzVq321Hg1CWIJyMHWOFr","Side Chick","Tory Ruperto","Side Chick","1","1","178361","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:6N4giKsqtwFjeEc1alG68f","Cigarette Break","Gavin James","Only Ticket Home","1","6","245789","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4PBz2XQqKs9KICMO69iaiH","Things You Can't Change","Rhys Lewis","In Between Minds","1","5","199537","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:7fZ2GktS3lfZuI6BbDamrS","Lost Sparks","Canyon City","Lost Sparks","1","1","226413","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4fqDZ9GQOtKdJkjr71KU8L","Cry Me a River - Recorded at Metropolis Studios, London","Nina Nesbitt","Spotify Singles","1","2","301144","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:3hQKuj4sZ9L4Yn0RC2SIrI","Ocean","Ella Vos","Ocean","1","1","210503","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:7p6s3yvfMxu6XnxodtnA00","Beyond Today","James Gillespie","Lost EP","1","3","237000","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:6MLHg35rlksBc5OBcdZvJi","Better Than Today","Rhys Lewis","Better Than Today","1","1","230353","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:2n48BjaFSczfeIG3HaIaPv","Just You and I","Tom Walker","Just You and I","1","1","174982","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:5wEyhhm1g4OgisejJBVP0z","Now That I Think About It","Alex Vargas","Now That I Think About It","1","1","216746","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:0iLI1bC10ff1qmiwJL680w","My Mind","Jack Vandervelde","My Mind","1","1","193600","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:10unIjOu5Jurco3SDbV4HZ","All This Love","JP Cooper","Raised Under Grey Skies (Deluxe)","1","4","193597","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:5zxwumO0laRosoeOvbVSvc","Bright Blue Skies","Mitch James","Mitch James - Deluxe Edition","1","4","182906","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:1xzMuAXawoFfKt8EHMiCA3","Everything in Life is Yours","Galvanic, rn","Everything in Life is Yours","1","1","249439","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:6rZGmXgK5CHbsJGwjiPFd4","Fortress","Lennon Stella","Fortress","1","1","174720","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:1QjiCN0f7Kz732ayby0pnZ","Break My Heart","Valentina","Break My Heart","1","1","158130","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:3bH4HzoZZFq8UpZmI2AMgV","New Light","John Mayer","New Light","1","1","216014","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:2WPYetFgb9kYw5Inx8mD3o","Sleepless Nights (feat. Nightly)","ayokay, Nightly","Sleepless Nights (feat. Nightly)","1","1","196200","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:7sQQC2vvWgKLoZEISvWXjd","I Wasted You","flora cash","Press","1","3","222000","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:0uyJZ8OLEspKmV0xurNJTz","While We're Still Pretty","Lü","While We're Still Pretty","1","1","203920","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:5UqivtkoiPTXrJu6GIt1mh","No Right To Love You - Acoustic","Rhys Lewis","No Right To Love You (Acoustic)","1","1","229557","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:24qOlCdUSSU6ungmY6fZmi","Used To","Sandro Cavazza, Lou Elliotte","Used To","1","1","174280","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:1mrbHxd94wZnyv7nsF2EFt","Pushing 21","Liv Dawson","Pushing 21","1","1","207800","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:0MUGiVxBMDEEeUyZj76k8Z","Picture Of Us","TW3LV, Cimo Fränkel","Picture Of Us","1","1","196906","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:52AtuDhDYHavraoyirpylv","Temporary","Ella Vos","Temporary","1","1","151664","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:5UXckSDDcNGxEDWqK8Zoh6","Keep You Close","FRENSHIP","Keep You Close","1","1","197814","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:25aILAMvglYwkk4QkbfAxV","Slow Fade","Ruth B.","Slow Fade","1","1","211613","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:5hs8G87IGQq0Sz37oY9efX","Call Your Girlfriend","Clara Mae","Call Your Girlfriend","1","1","194809","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:0DoFnvvQDjrdhIoFqlUDmv","Something Tells Me","Meg Mac","Something Tells Me","1","1","216522","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:08dQKOhfHtLxgOLRONAqp3","End Like This","Rhys Lewis","End Like This","1","1","202314","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:1a1SQeSqUKzH5OUVTEx4ae","Favourite Ex","Maisie Peters","Favourite Ex","1","1","201694","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:2WKJGNWfblWBKqm7cw9C9N","Why Her Not Me","Grace Carter","Why Her Not Me","1","1","230640","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:6bFaDrdNesocJTk6iMy0fa","Numb","Baker Grace","Numb","1","1","187031","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:0dbp9YwlGEzXmxavRMgZ4T","LA On A Saturday Night","Hearts & Colors","LA On A Saturday Night","1","1","195074","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:3xKNy9VJrH2hqO3YXV2mKx","Half Gone","Stephen Puth","Half Gone","1","1","192571","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4zb3kFL9fXrrfTwIY4CcDy","Flux","Ellie Goulding","Flux","1","1","229783","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:7bs2g5h2gay1aqjXggRzZ1","Complex","SHY Nodi","Complex","1","1","191416","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:7hB49K9WgbReO3XkDH9YW5","Take A Walk","James Droll, Trove","Take A Walk","1","1","188000","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4vhW66VGfINDEOssckYMIW","A Big World","Joel Adams","A Big World","1","1","186680","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:4T45Mh70gFLu7ggUUFdyOf","Talk Slow","Cody Lovaas","Talk Slow","1","1","164544","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:6wnYRj6VDtrPobW9ob3XWs","All Night Long","JST FRNDS","All Night Long","1","1","215750","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:2u6dedaqZJeVFvqCTA0Qdm","Velvet Rope","Rita Ora","Velvet Rope","1","1","235386","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:5nvPhsgDEqEHQ3bLTfqDsd","New Eyes","Nicklas Sahl","New Eyes","1","1","215690","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:2ANYs4kj6IKXw8NjqkS3ow","You","Starling","YOU","1","1","149765","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:7sYctYDBoDLZnB0GwDyQOY","It's Alright","Adam Turley","It's Alright","1","1","164864","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:5HlFO9E6TgsCpJWVjguZDl","Suitcase","James TW","Suitcase","1","1","214746","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:30QNbMNYxPL78w2jLZdRdv","Colder","Nina Nesbitt","Colder","1","1","188493","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:1umJyGPzSaIzgh0Na4lE1E","Counting the Days","Will Taylor James, Will Heggadon","Counting the Days","1","1","274428","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:0cLS7FslBJgsuWwJNRnPWB","Doin' Time","Lana Del Rey","Doin' Time","1","1","201996","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:1kvpXjzSgP3GWOJw55j2uq","Stuck","Jome","Stuck","1","1","153176","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:3xRcQ04b0l5RiU2w7lJhCD","Bad","James Bay","Oh My Messy Mind","1","2","225920","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:3aXbNiW08kZsRmQrXtCQeZ","Don't Wait Up","Hugo Helmig","Juvenile","1","1","204866","spotify:user:","2019-07-29T05:00:53Z"
"spotify:track:3NWCPJllg1v12ElS4eQMKV","Praying To A God","Mr. Probz","Praying To A God","1","1","220494","spotify:user:","2019-07-29T05:00:53Z"
