time,lat,long,alt,hr,speed,distance
2019-05-29T17:47:24.000Z,51.050636311993,13.736648820340633,117.80000305175781,120,,2.2200000286102295
2019-05-29T17:47:25.000Z,51.050639832392335,13.73660858720541,117.5999984741211,124,,5.070000171661377
2019-05-29T17:47:26.000Z,51.05063731782138,13.73655972070992,117.5999984741211,129,,8.1899995803833
2019-05-29T17:47:27.000Z,51.05064117349684,13.736514374613762,117.5999984741211,133,,11.399999618530273
2019-05-29T17:47:29.000Z,51.05065123178065,13.736428041011095,117.4000015258789,136,,17.559999465942383
2019-05-29T17:47:30.000Z,51.05065609328449,13.73638135381043,117.4000015258789,140,,20.8799991607666
2019-05-29T17:47:31.000Z,51.05066447518766,13.736333576962352,117.4000015258789,143,,24.360000610351562
2019-05-29T17:47:33.000Z,51.050697918981314,13.736211536452174,117.19999694824219,147,,33.68000030517578
2019-05-29T17:47:35.000Z,51.05071971192956,13.7360823713243,117.0,150,,43.08000183105469
2019-05-29T17:47:36.000Z,51.050722394138575,13.736015986651182,116.80000305175781,153,,47.7400016784668
2019-05-29T17:47:39.000Z,51.05073538608849,13.735822029411793,116.5999984741211,159,,61.45000076293945
2019-05-29T17:47:45.000Z,51.05075298808515,13.735477533191442,116.19999694824219,159,,85.91000366210938
2019-05-29T17:47:50.000Z,51.05082415044308,13.735195314511657,115.4000015258789,161,,107.25
2019-05-29T17:47:55.000Z,51.05085558257997,13.734910665079951,115.0,163,,127.48999786376953
2019-05-29T17:48:01.000Z,51.05092532001436,13.734622914344072,114.5999984741211,163,,149.14999389648438
2019-05-29T17:48:07.000Z,51.05098944157362,13.734317729249597,114.4000015258789,164,,171.7100067138672
2019-05-29T17:48:11.000Z,51.051052305847406,13.734127208590508,114.19999694824219,161,,186.77999877929688
2019-05-29T17:48:17.000Z,51.051176777109504,13.7338806129992,114.0,159,,208.91000366210938
2019-05-29T17:48:22.000Z,51.05129144154489,13.733634939417243,114.0,159,,230.4199981689453
2019-05-29T17:48:28.000Z,51.05143452063203,13.733425978571177,114.19999694824219,159,,250.91000366210938
2019-05-29T17:48:34.000Z,51.05159293860197,13.733183406293392,114.4000015258789,160,,273.75
2019-05-29T17:48:39.000Z,51.05175512842834,13.733045691624284,114.5999984741211,161,,294.1700134277344
2019-05-29T17:48:44.000Z,51.05189745314419,13.732882076874375,115.19999694824219,158,,313.6300048828125
2019-05-29T17:48:50.000Z,51.05206249281764,13.73269658535719,115.80000305175781,157,,336.0799865722656
2019-05-29T17:48:55.000Z,51.05221780948341,13.732535485178232,116.19999694824219,158,,356.8399963378906
2019-05-29T17:48:58.000Z,51.05230959132314,13.732457449659705,116.19999694824219,161,,368.3999938964844
2019-05-29T17:49:02.000Z,51.052422830834985,13.732353178784251,115.80000305175781,158,,382.92999267578125
2019-05-29T17:49:08.000Z,51.05258728377521,13.732182523235679,115.4000015258789,158,,404.7699890136719
2019-05-29T17:49:14.000Z,51.05275282636285,13.732014885172248,114.19999694824219,157,,426.6400146484375
2019-05-29T17:49:20.000Z,51.05290940031409,13.731850264593959,113.0,157,,447.44000244140625
2019-05-29T17:49:26.000Z,51.053087431937456,13.731695367023349,111.80000305175781,157,,469.92999267578125
2019-05-29T17:49:31.000Z,51.053338972851634,13.73154885135591,112.0,160,,499.1199951171875
2019-05-29T17:49:36.000Z,51.05347283184528,13.731385823339224,111.80000305175781,157,,517.7000122070312
2019-05-29T17:49:39.000Z,51.053562769666314,13.731284318491817,111.5999984741211,160,,529.9199829101562
2019-05-29T17:49:41.000Z,51.05360057204962,13.731210054829717,111.4000015258789,157,,535.77001953125
2019-05-29T17:49:47.000Z,51.053771395236254,13.731030598282814,111.0,160,,558.4299926757812
2019-05-29T17:49:51.000Z,51.053887233138084,13.730925489217043,111.0,157,,573.280029296875
2019-05-29T17:49:55.000Z,51.053988402709365,13.730816105380654,110.80000305175781,154,,586.8400268554688
2019-05-29T17:50:01.000Z,51.05416056700051,13.73068098910153,110.5999984741211,153,,608.2100219726562
2019-05-29T17:50:07.000Z,51.05434354394674,13.730529444292188,110.4000015258789,155,,631.1699829101562
2019-05-29T17:50:13.000Z,51.05451914481819,13.7303336430341,110.19999694824219,156,,654.969970703125
2019-05-29T17:50:18.000Z,51.0546790715307,13.730183271691203,110.0,155,,675.6500244140625
2019-05-29T17:50:21.000Z,51.05477521196008,13.730091825127602,110.19999694824219,152,,688.1099853515625
2019-05-29T17:50:24.000Z,51.054873866960406,13.730011275038123,110.4000015258789,148,,700.4500122070312
2019-05-29T17:50:29.000Z,51.055037062615156,13.72988210991025,110.80000305175781,149,,720.72998046875
2019-05-29T17:50:35.000Z,51.05520964600146,13.729713717475533,111.19999694824219,149,,743.280029296875
2019-05-29T17:50:41.000Z,51.0553974006325,13.729543397203088,111.5999984741211,150,,767.3499755859375
2019-05-29T17:50:47.000Z,51.05557828210294,13.729375591501594,112.0,151,,790.6699829101562
2019-05-29T17:50:52.000Z,51.055748937651515,13.729234607890248,112.80000305175781,153,,812.0999755859375
2019-05-29T17:50:57.000Z,51.05591322295368,13.729157829657197,113.4000015258789,153,,831.3800048828125
2019-05-29T17:51:02.000Z,51.05604389682412,13.729388331994414,113.5999984741211,151,,853.5700073242188
2019-05-29T17:51:07.000Z,51.05612897314131,13.729644063860178,113.0,151,,873.8400268554688
2019-05-29T17:51:13.000Z,51.05620642192662,13.729937681928277,112.19999694824219,152,,896.1799926757812
2019-05-29T17:51:19.000Z,51.05631337501109,13.730217721313238,111.80000305175781,152,,919.1599731445312
2019-05-29T17:51:25.000Z,51.05641714297235,13.730509830638766,112.0,152,,942.719970703125
2019-05-29T17:51:30.000Z,51.056499453261495,13.730772268027067,112.0,154,,963.280029296875
2019-05-29T17:51:36.000Z,51.056603556498885,13.73105431906879,112.0,154,,986.2000122070312
2019-05-29T17:51:39.000Z,51.05665259063244,13.731201086193323,112.0,151,,997.8499755859375
2019-05-29T17:51:40.000Z,51.05667061172426,13.731245510280132,112.0,150,,1001.5499877929688
2019-05-29T17:51:46.000Z,51.056763399392366,13.73153074644506,112.19999694824219,149,,1024.06005859375
2019-05-29T17:51:52.000Z,51.056810673326254,13.731821849942207,112.4000015258789,147,,1045.7099609375
2019-05-29T17:51:58.000Z,51.05668008327484,13.732068361714482,112.19999694824219,147,,1068.489990234375
2019-05-29T17:52:04.000Z,51.05653599835932,13.732283189892769,112.5999984741211,148,,1090.5799560546875
2019-05-29T17:52:10.000Z,51.056374898180366,13.732464322820306,113.0,147,,1112.5899658203125
2019-05-29T17:52:16.000Z,51.05619351379573,13.732632296159863,113.0,147,,1136.0
2019-05-29T17:52:20.000Z,51.056095361709595,13.73279289342463,112.80000305175781,150,,1152.0799560546875
2019-05-29T17:52:25.000Z,51.05593157932162,13.732969416305423,112.5999984741211,149,,1174.0999755859375
2019-05-29T17:52:30.000Z,51.05576829984784,13.733145855367184,113.19999694824219,151,,1196.0799560546875
2019-05-29T17:52:35.000Z,51.05562848970294,13.733340315520763,113.5999984741211,152,,1216.989990234375
2019-05-29T17:52:38.000Z,51.05559999123216,13.733507115393877,114.0,152,,1229.3399658203125
